"ClimateZone","level","value","N","Freq","n1","PresentIn","n2","PresentIn (as Hub)"
"Af","Class","Solibacteres",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+BSk+BWk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+Dwc"
"Af","Class","Thermoleophilia",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc+EF"
"Af","Order","unassigned",2,0.25,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+EF"
"Af","Order","Acidobacteriales",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Am+Cfa+Cfb+Csb+Dfa+Dfb+Dfc+EF"
"Af","Order","Cytophagales",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Af+Cfb+Csa+Dfa+Dfb+Dwc"
"Af","Order","Myxococcales",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Af+Am+Cfa+Cfb+Csb"
"Af","Order","RB41",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Cfa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Af","Order","Solibacterales",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+BSk+BWk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+Dwc"
"Af","Order","Solirubrobacterales",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc"
"Af","Family","unassigned",4,0.5,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Af","Family","Conexibacteraceae",1,0.125,16,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Af+Am+Aw+Cfa+Csb+Dfa+Dwb"
"Af","Family","Cytophagaceae",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Af+Cfb+Csa+Dfa+Dfb+Dwc"
"Af","Family","Koribacteraceae",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Am+Cfa+Cfb+Csb+Dfa+Dfb+Dfc+EF"
"Af","Family","Myxococcaceae",1,0.125,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Af+Am+Cfa+Cfb+Csb"
"Af","Genus","unassigned",8,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Af","Species","unassigned",8,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Kingdom","Bacteria",9,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Phylum","Acidobacteria",3,0.3333,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Am","Phylum","Proteobacteria",3,0.3333,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+ET"
"Am","Phylum","Gemmatimonadetes",2,0.2222,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Am+Aw+BSk+BWk+Cfb+Csa+Cwb+Dfb+EF"
"Am","Phylum","Actinobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dfc+Dwb+Dwc+EF+ET"
"Am","Class","Acidobacteria-5",1,0.1111,16,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Class","Acidobacteriia",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Am+Cfa+Cfb+Csb+Dfa+Dfb+Dfc+EF"
"Am","Class","Alphaproteobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+ET"
"Am","Class","Betaproteobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Am+Aw+Cfa+Csa+Dfa+Dfc+Dwb"
"Am","Class","Deltaproteobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Af+Am+Cfa+Cfb+Csb+Cwb+Dfa"
"Am","Class","Gemm-1",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Am+Aw+EF"
"Am","Class","Gemmatimonadetes",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+BSk+Cfb+Csa"
"Am","Class","Thermoleophilia",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc+EF"
"Am","Class","unassigned",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+BSk+BWk+Cfb+Csb"
"Am","Order","unassigned",3,0.3333,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+EF"
"Am","Order","Acidobacteriales",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Am+Cfa+Cfb+Csb+Dfa+Dfb+Dfc+EF"
"Am","Order","MND1",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Am+Aw+Dfa+Dfc+Dwb"
"Am","Order","Myxococcales",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Af+Am+Cfa+Cfb+Csb"
"Am","Order","N1423WL",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",1,"Am"
"Am","Order","Rhodospirillales",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Order","Solirubrobacterales",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc"
"Am","Family","unassigned",5,0.5556,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Am","Family","Conexibacteraceae",1,0.1111,16,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Af+Am+Aw+Cfa+Csb+Dfa+Dwb"
"Am","Family","Koribacteraceae",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Am+Cfa+Cfb+Csb+Dfa+Dfb+Dfc+EF"
"Am","Family","Myxococcaceae",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Af+Am+Cfa+Cfb+Csb"
"Am","Family","Rhodospirillaceae",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Genus","unassigned",9,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Species","unassigned",9,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Kingdom","Bacteria",11,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Phylum","Proteobacteria",4,0.3636,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+ET"
"Aw","Phylum","Acidobacteria",3,0.2727,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Aw","Phylum","Gemmatimonadetes",2,0.1818,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Am+Aw+BSk+BWk+Cfb+Csa+Cwb+Dfb+EF"
"Aw","Phylum","Actinobacteria",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dfc+Dwb+Dwc+EF+ET"
"Aw","Phylum","Verrucomicrobia",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Aw+BWk+Cfa+Cwb+Dfa+EF"
"Aw","Class","Acidobacteria-5",2,0.1818,16,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Class","Alphaproteobacteria",2,0.1818,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+ET"
"Aw","Class","Acidobacteria-6",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Aw+BSk+Csa+Cwb+Dfa+Dfb+Dfc+Dwc"
"Aw","Class","Betaproteobacteria",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Am+Aw+Cfa+Csa+Dfa+Dfc+Dwb"
"Aw","Class","Gemm-1",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Am+Aw+EF"
"Aw","Class","Gemm-5",1,0.0909,12,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, ET",5,"Aw+BSk+Cfb+Cwb+Dfb"
"Aw","Class","Pedosphaerae",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Aw+Cfa+Cwb+Dfa"
"Aw","Class","Thermoleophilia",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc+EF"
"Aw","Class","unassigned",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+BSk+BWk+Cfb+Csb"
"Aw","Order","unassigned",5,0.4545,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+EF"
"Aw","Order","Rhodospirillales",2,0.1818,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Order","MND1",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Am+Aw+Dfa+Dfc+Dwb"
"Aw","Order","Pedosphaerales",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Aw+Cfa+Cwb+Dfa"
"Aw","Order","Solirubrobacterales",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc"
"Aw","Order","iii1-15",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Aw+BSk+Csa+Cwb+Dfa+Dfb+Dfc+Dwc"
"Aw","Family","unassigned",7,0.6364,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Aw","Family","Rhodospirillaceae",2,0.1818,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Family","Conexibacteraceae",1,0.0909,16,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Af+Am+Aw+Cfa+Csb+Dfa+Dwb"
"Aw","Family","Ellin515",1,0.0909,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Aw+Cfa+Dfa"
"Aw","Genus","unassigned",11,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Species","unassigned",11,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Kingdom","Bacteria",9,1,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",17,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Phylum","Acidobacteria",2,0.2222,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"BSk","Phylum","Actinobacteria",2,0.2222,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dfc+Dwb+Dwc+EF+ET"
"BSk","Phylum","Gemmatimonadetes",2,0.2222,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Am+Aw+BSk+BWk+Cfb+Csa+Cwb+Dfb+EF"
"BSk","Phylum","Proteobacteria",2,0.2222,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",16,"Af+Am+Aw+BSk+BWk+Cfa+Cfb+Csa+Csb+Cwb+Dfa+Dfb+Dfc+Dwb+Dwc+ET"
"BSk","Phylum","FBP",1,0.1111,16,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+BWk+Cfb"
"BSk","Class","Acidobacteria-6",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Af+Aw+BSk+Csa+Cwb+Dfa+Dfb+Dfc+Dwc"
"BSk","Class","Actinobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"BSk+Csb+Cwb+Dfa+Dfc+Dwb+Dwc+ET"
"BSk","Class","Alphaproteobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+ET"
"BSk","Class","Gammaproteobacteria",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"BSk+Cfa+Csa+Dfa+Dwc"
"BSk","Class","Gemm-5",1,0.1111,12,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, ET",5,"Aw+BSk+Cfb+Cwb+Dfb"
"BSk","Class","Gemmatimonadetes",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+BSk+Cfb+Csa"
"BSk","Class","Solibacteres",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+BSk+BWk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+Dwc"
"BSk","Class","Thermoleophilia",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Cwb+Dfa+Dwb+Dwc+EF"
"BSk","Class","unassigned",1,0.1111,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+BSk+BWk+Cfb+Csb"
"BSk","Order","unassigned",3,0.3333,17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Am+Aw+BSk+BWk+Cfb+Csa+Csb+Cwb+Dfb+Dwb+EF"
