"Cluster","level","name","N","Freq"
"1","Order","Chthoniobacterales",5,0.0157
"1","Order","Burkholderiales",5,0.0157
"1","Order","Gemmatales",5,0.0157
"1","Order","Opitutales",4,0.0126
"1","Order","DS-18",4,0.0126
"1","Order","Sphingobacteriales",4,0.0126
"1","Order","Acidimicrobiales",4,0.0126
"1","Order","C114",3,0.0094
"1","Order","Syntrophobacterales",3,0.0094
"1","Order","AKYG885",3,0.0094
"1","Order","Planctomycetales",3,0.0094
"1","Order","Gemmatimonadales",2,0.0063
"1","Order","Nitrospirales",2,0.0063
"1","Order","N1423WL",2,0.0063
"1","Order","Verrucomicrobiales",2,0.0063
"1","Order","Sediment-1",2,0.0063
"1","Order","Caulobacterales",2,0.0063
"1","Order","CCU21",2,0.0063
"1","Order","Entotheonellales",2,0.0063
"1","Order","Micrococcales",2,0.0063
"1","Order","Acidobacteriales",2,0.0063
"1","Order","DS-100",2,0.0063
"1","Order","DH61",2,0.0063
"1","Order","0319-7L14",2,0.0063
"1","Order","SBR1031",1,0.0031
"1","Order","Ellin5290",1,0.0031
"1","Order","Ellin329",1,0.0031
"1","Order","LD1-PA13",1,0.0031
"1","Order","SC-I-84",1,0.0031
"1","Order","MVS-40",1,0.0031
"1","Order","MLE1-12",1,0.0031
"1","Order","Pseudomonadales",1,0.0031
"1","Order","CL500-15",1,0.0031
"1","Order","IIb",1,0.0031
"1","Order","Streptophyta",1,0.0031
"1","Order","PK29",1,0.0031
"1","Order","Bacillales",1,0.0031
"1","Order","11-24",1,0.0031
"1","Order","Phycisphaerales",1,0.0031
"1","Order","B97",1,0.0031
"1","Order","Enterobacteriales",1,0.0031
"1","Order","NB1-j",1,0.0031
"1","Order","Bdellovibrionales",1,0.0031
"1","Family","unassigned",141,0.4434
"1","Family","Pirellulaceae",10,0.0314
"1","Family","Cytophagaceae",10,0.0314
"1","Family","Chitinophagaceae",7,0.022
"1","Family","Rubrobacteraceae",7,0.022
"1","Family","Gaiellaceae",6,0.0189
"1","Family","Micromonosporaceae",6,0.0189
"1","Family","Hyphomicrobiaceae",6,0.0189
"1","Family","Ellin517",6,0.0189
"1","Family","Sphingomonadaceae",5,0.0157
"1","Family","mb2424",5,0.0157
"1","Family","Chthoniobacteraceae",5,0.0157
"1","Family","Ellin6075",5,0.0157
"1","Family","Gemmataceae",5,0.0157
"1","Family","Nocardioidaceae",4,0.0126
"1","Family","Opitutaceae",4,0.0126
"1","Family","Rhodospirillaceae",4,0.0126
"1","Family","Sinobacteraceae",4,0.0126
"1","Family","Comamonadaceae",4,0.0126
"1","Family","Bradyrhizobiaceae",4,0.0126
"1","Family","Solirubrobacteraceae",4,0.0126
"1","Family","Ellin515",4,0.0126
"1","Family","Syntrophobacteraceae",3,0.0094
"1","Family","Polyangiaceae",3,0.0094
"1","Family","Mycobacteriaceae",3,0.0094
"1","Family","Planctomycetaceae",3,0.0094
"1","Family","Haliangiaceae",3,0.0094
"1","Family","Ellin5301",2,0.0063
"1","Family","0319-6A21",2,0.0063
"1","Family","Verrucomicrobiaceae",2,0.0063
"1","Family","Erythrobacteraceae",2,0.0063
"1","Family","Caulobacteraceae",2,0.0063
"1","Family","RB40",2,0.0063
"1","Family","Entotheonellaceae",2,0.0063
"1","Family","Dolo_23",2,0.0063
"1","Family","Pseudonocardiaceae",2,0.0063
"1","Family","Iamiaceae",2,0.0063
"1","Family","Koribacteraceae",2,0.0063
"1","Family","Rhizobiaceae",2,0.0063
"1","Family","Xanthomonadaceae",2,0.0063
"1","Family","Nannocystaceae",2,0.0063
"1","Family","Aurantimonadaceae",2,0.0063
"1","Family","Myxococcaceae",2,0.0063
"1","Family","A4b",1,0.0031
"1","Family","Cellulomonadaceae",1,0.0031
"1","Family","Geodermatophilaceae",1,0.0031
"1","Family","Pseudomonadaceae",1,0.0031
"1","Family","Microbacteriaceae",1,0.0031
"1","Family","Kineosporiaceae",1,0.0031
"1","Family","C111",1,0.0031
"1","Family","Beijerinckiaceae",1,0.0031
"1","Family","Phyllobacteriaceae",1,0.0031
"1","Family","Actinosynnemataceae",1,0.0031
"1","Family","Enterobacteriaceae",1,0.0031
"1","Family","NB1-i",1,0.0031
"1","Family","Bdellovibrionaceae",1,0.0031
"1","Family","OM27",1,0.0031
"1","Family","5B-12",1,0.0031
"1","Genus","unassigned",244,0.7673
"1","Genus","Kaistobacter",4,0.0126
"1","Genus","Rubrobacter",4,0.0126
"1","Genus","Balneimonas",4,0.0126
"1","Genus","Gemmata",4,0.0126
"1","Genus","Flavisolibacter",3,0.0094
"1","Genus","Steroidobacter",3,0.0094
"1","Genus","Mycobacterium",3,0.0094
"1","Genus","Rhodoplanes",3,0.0094
"1","Genus","Planctomyces",3,0.0094
"1","Genus","Opitutus",2,0.0063
"1","Genus","Phenylobacterium",2,0.0063
"1","Genus","Virgisporangium",2,0.0063
"1","Genus","Nocardioides",2,0.0063
"1","Genus","Skermanella",2,0.0063
"1","Genus","Pirellula",2,0.0063
"1","Genus","Pseudonocardia",2,0.0063
"1","Genus","Iamia",2,0.0063
"1","Genus","Agrobacterium",2,0.0063
"1","Genus","Plesiocystis",2,0.0063
"1","Genus","Dactylosporangium",1,0.0031
"1","Genus","Candidatus Xiphinematobacter",1,0.0031
"1","Genus","Cellulomonas",1,0.0031
"1","Genus","A17",1,0.0031
"1","Genus","Adhaeribacter",1,0.0031
"1","Genus","DA101",1,0.0031
"1","Genus","Pilimelia",1,0.0031
"1","Genus","Pseudomonas",1,0.0031
"1","Genus","Agromyces",1,0.0031
"1","Genus","Luteimonas",1,0.0031
"1","Genus","Devosia",1,0.0031
"1","Genus","Dyadobacter",1,0.0031
"1","Genus","OR-59",1,0.0031
"1","Genus","Phyllobacterium",1,0.0031
"1","Genus","Saccharothrix",1,0.0031
"1","Genus","Rubrivivax",1,0.0031
"1","Genus","Corallococcus",1,0.0031
"1","Genus","Kribbella",1,0.0031
"1","Genus","Pedomicrobium",1,0.0031
"1","Genus","Bdellovibrio",1,0.0031
"1","Genus","Methylibium",1,0.0031
"1","Genus","Actinoplanes",1,0.0031
"1","Genus","Candidatus Koribacter",1,0.0031
"1","Species","unassigned",313,0.9843
"1","Species","ochraceum",2,0.0063
"1","Species","xylanilytica",1,0.0031
"1","Species","halophobica",1,0.0031
"1","Species","exiguus",1,0.0031
"2","Kingdom","Bacteria",190,1
"2","Phylum","Proteobacteria",66,0.3474
"2","Phylum","Acidobacteria",34,0.1789
"2","Phylum","Planctomycetes",20,0.1053
"2","Phylum","Bacteroidetes",16,0.0842
"2","Phylum","Verrucomicrobia",12,0.0632
"2","Phylum","Chloroflexi",11,0.0579
"2","Phylum","Nitrospirae",7,0.0368
"2","Phylum","Actinobacteria",7,0.0368
"2","Phylum","Gemmatimonadetes",5,0.0263
"2","Phylum","Firmicutes",4,0.0211
"2","Phylum","WS3",3,0.0158
"2","Phylum","unassigned",3,0.0158
"2","Phylum","Armatimonadetes",1,0.0053
"2","Phylum","Cyanobacteria",1,0.0053
"2","Class","Deltaproteobacteria",21,0.1105
"2","Class","Alphaproteobacteria",19,0.1
"2","Class","Gammaproteobacteria",14,0.0737
"2","Class","Acidobacteria-6",12,0.0632
"2","Class","Betaproteobacteria",10,0.0526
"2","Class","Chloracidobacteria",9,0.0474
"2","Class","Planctomycetia",9,0.0474
"2","Class","unassigned",9,0.0474
"2","Class","Nitrospira",7,0.0368
"2","Class","Pedosphaerae",7,0.0368
"2","Class","Saprospirae",6,0.0316
"2","Class","Acidobacteria-5",6,0.0316
"2","Class","Phycisphaerae",5,0.0263
"2","Class","Bacilli",4,0.0211
"2","Class","Cytophagia",4,0.0211
"2","Class","OM190",4,0.0211
"2","Class","Sphingobacteriia",4,0.0211
"2","Class","Spartobacteria",3,0.0158
"2","Class","PRR-12",3,0.0158
"2","Class","Ellin6529",3,0.0158
"2","Class","S085",2,0.0105
"2","Class","Actinobacteria",2,0.0105
"2","Class","Gemm-1",2,0.0105
"2","Class","Opitutae",2,0.0105
"2","Class","Thermoleophilia",2,0.0105
"2","Class","Gemmatimonadetes",2,0.0105
"2","Class","Anaerolineae",2,0.0105
"2","Class","Acidimicrobiia",2,0.0105
"2","Class","Chloroflexi",2,0.0105
"2","Class","Flavobacteriia",2,0.0105
"2","Class","RB25",1,0.0053
"2","Class","Solibacteres",1,0.0053
"2","Class","C6",1,0.0053
"2","Class","Zetaproteobacteria",1,0.0053
"2","Class","MB-A2-108",1,0.0053
"2","Class","Gemm-3",1,0.0053
"2","Class","PAUC37f",1,0.0053
"2","Class","Gitt-GS-136",1,0.0053
"2","Class","Fimbriimonadia",1,0.0053
"2","Class","EC1113",1,0.0053
"2","Class","Chloroplast",1,0.0053
"2","Order","unassigned",39,0.2053
"2","Order","Myxococcales",11,0.0579
"2","Order","iii1-15",9,0.0474
"2","Order","Rhizobiales",7,0.0368
"2","Order","Nitrospirales",7,0.0368
"2","Order","Pedosphaerales",7,0.0368
"2","Order","RB41",6,0.0316
"2","Order","Saprospirales",6,0.0316
"2","Order","Xanthomonadales",6,0.0316
"2","Order","Syntrophobacterales",5,0.0263
"2","Order","Pirellulales",4,0.0211
"2","Order","WD2101",4,0.0211
"2","Order","Bacillales",4,0.0211
"2","Order","Cytophagales",4,0.0211
"2","Order","Gemmatales",4,0.0211
"2","Order","Sphingobacteriales",4,0.0211
"2","Order","Rhodobacterales",3,0.0158
"2","Order","Chthoniobacterales",3,0.0158
"2","Order","Burkholderiales",3,0.0158
"2","Order","agg27",3,0.0158
"2","Order","Ellin6067",3,0.0158
"2","Order","PK29",2,0.0105
"2","Order","Sediment-1",2,0.0105
"2","Order","Pseudomonadales",2,0.0105
"2","Order","Actinomycetales",2,0.0105
"2","Order","Opitutales",2,0.0105
"2","Order","Gaiellales",2,0.0105
"2","Order","Rhodospirillales",2,0.0105
"2","Order","CCU21",2,0.0105
"2","Order","Acidimicrobiales",2,0.0105
"2","Order","Roseiflexales",2,0.0105
"2","Order","Flavobacteriales",2,0.0105
"2","Order","Planctomycetales",1,0.0053
"2","Order","Alteromonadales",1,0.0053
"2","Order","MND1",1,0.0053
"2","Order","Sphingomonadales",1,0.0053
"2","Order","Solibacterales",1,0.0053
"2","Order","Rickettsiales",1,0.0053
"2","Order","MVS-107",1,0.0053
"2","Order","HTCC2188",1,0.0053
"2","Order","Ellin329",1,0.0053
"2","Order","SC-I-84",1,0.0053
"2","Order","Mariprofundales",1,0.0053
"2","Order","N1423WL",1,0.0053
"2","Order","11-24",1,0.0053
"2","Order","Spirobacillales",1,0.0053
"2","Order","0319-7L14",1,0.0053
"2","Order","Ellin5290",1,0.0053
"2","Order","CCM11a",1,0.0053
"2","Order","envOPS12",1,0.0053
"2","Order","Caulobacterales",1,0.0053
"2","Order","CL500-15",1,0.0053
"2","Order","H39",1,0.0053
"2","Order","Fimbriimonadales",1,0.0053
"2","Order","LD1-PA13",1,0.0053
"2","Order","Thiotrichales",1,0.0053
"2","Order","NB1-j",1,0.0053
"2","Order","Stramenopiles",1,0.0053
"2","Family","unassigned",98,0.5158
"2","Family","Hyphomicrobiaceae",7,0.0368
"2","Family","Syntrophobacteraceae",5,0.0263
"2","Family","Chitinophagaceae",5,0.0263
"2","Family","Sinobacteraceae",5,0.0263
"2","Family","Pirellulaceae",4,0.0211
"2","Family","Nitrospiraceae",4,0.0211
"2","Family","Cytophagaceae",4,0.0211
"2","Family","Gemmataceae",4,0.0211
"2","Family","Ellin6075",3,0.0158
"2","Family","Hyphomonadaceae",3,0.0158
"2","Family","Chthoniobacteraceae",3,0.0158
"2","Family","0319-6A21",3,0.0158
"2","Family","Polyangiaceae",2,0.0105
"2","Family","Bacillaceae",2,0.0105
"2","Family","Haliangiaceae",2,0.0105
"2","Family","Opitutaceae",2,0.0105
"2","Family","Gaiellaceae",2,0.0105
"2","Family","EB1017",2,0.0105
"2","Family","Kouleothrixaceae",2,0.0105
"2","Family","Flavobacteriaceae",2,0.0105
"2","Family","Planctomycetaceae",1,0.0053
"2","Family","OM60",1,0.0053
"2","Family","PRR-10",1,0.0053
"2","Family","Sphingomonadaceae",1,0.0053
"2","Family","Pseudomonadaceae",1,0.0053
"2","Family","Comamonadaceae",1,0.0053
"2","Family","Intrasporangiaceae",1,0.0053
"2","Family","PAUC26f",1,0.0053
"2","Family","Paenibacillaceae",1,0.0053
"2","Family","Ellin517",1,0.0053
"2","Family","HTCC2089",1,0.0053
"2","Family","Streptomycetaceae",1,0.0053
"2","Family","Xanthomonadaceae",1,0.0053
"2","Family","Alicyclobacillaceae",1,0.0053
"2","Family","Saprospiraceae",1,0.0053
"2","Family","Mariprofundaceae",1,0.0053
"2","Family","Ellin515",1,0.0053
"2","Family","Rhodospirillaceae",1,0.0053
"2","Family","Moraxellaceae",1,0.0053
"2","Family","Caulobacteraceae",1,0.0053
"2","Family","Oxalobacteraceae",1,0.0053
"2","Family","Fimbriimonadaceae",1,0.0053
"2","Family","auto67_4W",1,0.0053
"2","Family","OPB35",1,0.0053
"2","Family","Piscirickettsiaceae",1,0.0053
"2","Family","NB1-i",1,0.0053
"2","Genus","unassigned",158,0.8316
"2","Genus","Rhodoplanes",3,0.0158
"2","Genus","Nitrospira",3,0.0158
"2","Genus","DA101",2,0.0105
"2","Genus","Bacillus",2,0.0105
"2","Genus","Pirellula",2,0.0105
"2","Genus","Flavobacterium",2,0.0105
"2","Genus","Planctomyces",1,0.0053
"2","Genus","Pedomicrobium",1,0.0053
"2","Genus","Devosia",1,0.0053
"2","Genus","A17",1,0.0053
"2","Genus","Ellin506",1,0.0053
"2","Genus","Sphingobium",1,0.0053
"2","Genus","Pseudomonas",1,0.0053
"2","Genus","Hylemonella",1,0.0053
"2","Genus","Steroidobacter",1,0.0053
"2","Genus","Paenibacillus",1,0.0053
"2","Genus","Streptomyces",1,0.0053
"2","Genus","Alicyclobacillus",1,0.0053
"2","Genus","Adhaeribacter",1,0.0053
"2","Genus","Acinetobacter",1,0.0053
"2","Genus","Niabella",1,0.0053
"2","Genus","Hyphomicrobium",1,0.0053
"2","Genus","Asticcacaulis",1,0.0053
"2","Genus","Fimbriimonas",1,0.0053
"2","Species","unassigned",186,0.9789
"2","Species","mirabilis",1,0.0053
"2","Species","johnsonii",1,0.0053
"2","Species","cereus",1,0.0053
"2","Species","biprosthecium",1,0.0053
"3","Kingdom","Bacteria",310,1
"3","Phylum","Proteobacteria",110,0.3548
"3","Phylum","Actinobacteria",62,0.2
"3","Phylum","Acidobacteria",56,0.1806
"3","Phylum","Planctomycetes",21,0.0677
"3","Phylum","Verrucomicrobia",20,0.0645
"3","Phylum","Chloroflexi",8,0.0258
"3","Phylum","Gemmatimonadetes",8,0.0258
"3","Phylum","Bacteroidetes",8,0.0258
"3","Phylum","Firmicutes",4,0.0129
"3","Phylum","AD3",4,0.0129
"3","Phylum","Elusimicrobia",3,0.0097
"3","Phylum","unassigned",3,0.0097
"3","Phylum","FCPU426",1,0.0032
"3","Phylum","Armatimonadetes",1,0.0032
"3","Phylum","WS3",1,0.0032
"3","Class","Alphaproteobacteria",38,0.1226
"3","Class","Deltaproteobacteria",38,0.1226
"3","Class","Thermoleophilia",26,0.0839
"3","Class","Actinobacteria",25,0.0806
"3","Class","Acidobacteriia",21,0.0677
"3","Class","Betaproteobacteria",18,0.0581
"3","Class","Solibacteres",15,0.0484
"3","Class","Pedosphaerae",13,0.0419
"3","Class","Planctomycetia",13,0.0419
"3","Class","unassigned",11,0.0355
"3","Class","Gammaproteobacteria",9,0.029
"3","Class","Acidimicrobiia",8,0.0258
"3","Class","DA052",6,0.0194
"3","Class","Saprospirae",6,0.0194
"3","Class","Spartobacteria",6,0.0194
"3","Class","Acidobacteria-5",5,0.0161
"3","Class","Phycisphaerae",5,0.0161
"3","Class","Gemmatimonadetes",5,0.0161
"3","Class","Bacilli",4,0.0129
"3","Class","ABS-6",4,0.0129
"3","Class","Chloracidobacteria",3,0.0097
"3","Class","Elusimicrobia",3,0.0097
"3","Class","MB-A2-108",3,0.0097
"3","Class","Gemm-1",3,0.0097
"3","Class","TK10",3,0.0097
"3","Class","Acidobacteria-6",2,0.0065
"3","Class","Ellin6529",2,0.0065
"3","Class","iii1-8",2,0.0065
"3","Class","Cytophagia",2,0.0065
"3","Class","Pla4",2,0.0065
"3","Class","Ktedonobacteria",2,0.0065
"3","Class","S085",1,0.0032
"3","Class","OM190",1,0.0032
"3","Class","Opitutae",1,0.0032
"3","Class","TM1",1,0.0032
"3","Class","Fimbriimonadia",1,0.0032
"3","Class","PRR-12",1,0.0032
"3","Class","Sva0725",1,0.0032
"3","Order","unassigned",45,0.1452
"3","Order","Myxococcales",29,0.0935
"3","Order","Actinomycetales",25,0.0806
"3","Order","Acidobacteriales",21,0.0677
"3","Order","Gaiellales",18,0.0581
"3","Order","Solibacterales",15,0.0484
"3","Order","Rhizobiales",14,0.0452
"3","Order","Pedosphaerales",13,0.0419
"3","Order","Gemmatales",10,0.0323
"3","Order","Rhodospirillales",8,0.0258
"3","Order","Solirubrobacterales",8,0.0258
"3","Order","Acidimicrobiales",8,0.0258
"3","Order","Syntrophobacterales",6,0.0194
"3","Order","Burkholderiales",6,0.0194
"3","Order","Ellin6513",6,0.0194
"3","Order","MND1",6,0.0194
"3","Order","Saprospirales",6,0.0194
"3","Order","Chthoniobacterales",6,0.0194
"3","Order","Ellin329",6,0.0194
"3","Order","WD2101",5,0.0161
"3","Order","Xanthomonadales",5,0.0161
"3","Order","Bacillales",4,0.0129
"3","Order","RB41",3,0.0097
"3","Order","Sphingomonadales",3,0.0097
"3","Order","FAC88",3,0.0097
"3","Order","0319-7L14",3,0.0097
"3","Order","B07_WMSP1",3,0.0097
"3","Order","Planctomycetales",2,0.0065
"3","Order","32-20",2,0.0065
"3","Order","Cytophagales",2,0.0065
"3","Order","MIZ46",2,0.0065
"3","Order","SC-I-84",2,0.0065
"3","Order","Ktedonobacterales",2,0.0065
"3","Order","CCU21",1,0.0032
"3","Order","Gemmatimonadales",1,0.0032
"3","Order","agg27",1,0.0032
"3","Order","Pseudomonadales",1,0.0032
"3","Order","NB1-j",1,0.0032
"3","Order","Opitutales",1,0.0032
"3","Order","Pirellulales",1,0.0032
"3","Order","Fimbriimonadales",1,0.0032
"3","Order","Caulobacterales",1,0.0032
"3","Order","Sediment-1",1,0.0032
"3","Order","iii1-15",1,0.0032
"3","Order","Sva0725",1,0.0032
"3","Order","N1423WL",1,0.0032
"3","Family","unassigned",137,0.4419
"3","Family","Koribacteraceae",17,0.0548
"3","Family","Gaiellaceae",17,0.0548
"3","Family","Solibacteraceae",11,0.0355
"3","Family","Rhodospirillaceae",6,0.0194
"3","Family","Haliangiaceae",6,0.0194
"3","Family","Chitinophagaceae",6,0.0194
"3","Family","Chthoniobacteraceae",6,0.0194
"3","Family","Hyphomicrobiaceae",6,0.0194
"3","Family","Isosphaeraceae",5,0.0161
"3","Family","Gemmataceae",5,0.0161
"3","Family","Syntrophobacteraceae",5,0.0161
"3","Family","Ellin515",5,0.0161
"3","Family","EB1017",5,0.0161
"3","Family","Polyangiaceae",4,0.0129
"3","Family","Micromonosporaceae",4,0.0129
"3","Family","Sinobacteraceae",4,0.0129
"3","Family","Burkholderiaceae",4,0.0129
"3","Family","Sphingomonadaceae",3,0.0097
"3","Family","Myxococcaceae",3,0.0097
"3","Family","Mycobacteriaceae",3,0.0097
"3","Family","Acidobacteriaceae",3,0.0097
"3","Family","Ellin517",3,0.0097
"3","Family","Planctomycetaceae",2,0.0065
"3","Family","auto67_4W",2,0.0065
"3","Family","Cytophagaceae",2,0.0065
"3","Family","Conexibacteraceae",2,0.0065
"3","Family","Nocardioidaceae",2,0.0065
"3","Family","Streptomycetaceae",2,0.0065
"3","Family","Frankiaceae",2,0.0065
"3","Family","Acetobacteraceae",2,0.0065
"3","Family","Ktedonobacteraceae",2,0.0065
"3","Family","Pseudonocardiaceae",2,0.0065
"3","Family","Ellin6075",1,0.0032
"3","Family","Alicyclobacillaceae",1,0.0032
"3","Family","Planococcaceae",1,0.0032
"3","Family","Comamonadaceae",1,0.0032
"3","Family","Methylobacteriaceae",1,0.0032
"3","Family","Ellin5301",1,0.0032
"3","Family","Moraxellaceae",1,0.0032
"3","Family","AKIW874",1,0.0032
"3","Family","Opitutaceae",1,0.0032
"3","Family","Nannocystaceae",1,0.0032
"3","Family","Pirellulaceae",1,0.0032
"3","Family","Fimbriimonadaceae",1,0.0032
"3","Family","Caulobacteraceae",1,0.0032
"3","Family","Micrococcaceae",1,0.0032
"3","Family","Xanthobacteraceae",1,0.0032
"3","Family","Phyllobacteriaceae",1,0.0032
"3","Family","Solirubrobacteraceae",1,0.0032
"3","Family","Rhizobiaceae",1,0.0032
"3","Family","Bacillaceae",1,0.0032
"3","Family","Intrasporangiaceae",1,0.0032
"3","Family","Xanthomonadaceae",1,0.0032
"3","Family","Bradyrhizobiaceae",1,0.0032
"3","Genus","unassigned",245,0.7903
"3","Genus","Candidatus Solibacter",8,0.0258
"3","Genus","Candidatus Koribacter",6,0.0194
"3","Genus","Rhodoplanes",6,0.0194
"3","Genus","DA101",5,0.0161
"3","Genus","Gemmata",4,0.0129
"3","Genus","Mycobacterium",3,0.0097
"3","Genus","Burkholderia",3,0.0097
"3","Genus","Kaistobacter",2,0.0065
"3","Genus","Planctomyces",2,0.0065
"3","Genus","Streptomyces",2,0.0065
"3","Genus","Alicyclobacillus",1,0.0032
"3","Genus","Methylobacterium",1,0.0032
"3","Genus","Haliangium",1,0.0032
"3","Genus","Acinetobacter",1,0.0032
"3","Genus","Kribbella",1,0.0032
"3","Genus","Catellatospora",1,0.0032
"3","Genus","Edaphobacter",1,0.0032
"3","Genus","Nocardioides",1,0.0032
"3","Genus","Opitutus",1,0.0032
"3","Genus","Nannocystis",1,0.0032
"3","Genus","Pseudonocardia",1,0.0032
"3","Genus","Chondromyces",1,0.0032
"3","Genus","Chthoniobacter",1,0.0032
"3","Genus","Fimbriimonas",1,0.0032
"3","Genus","Amycolatopsis",1,0.0032
"3","Genus","Salinispora",1,0.0032
"3","Genus","Arthrobacter",1,0.0032
"3","Genus","Labrys",1,0.0032
"3","Genus","Mesorhizobium",1,0.0032
"3","Genus","Flavisolibacter",1,0.0032
"3","Genus","Rhizobium",1,0.0032
"3","Genus","Pilimelia",1,0.0032
"3","Genus","Bacillus",1,0.0032
"3","Genus","Bradyrhizobium",1,0.0032
"3","Species","unassigned",304,0.9806
"3","Species","rhizosphaerae",1,0.0032
"3","Species","modestum",1,0.0032
"3","Species","bryophila",1,0.0032
"3","Species","celatum",1,0.0032
"3","Species","lanatus",1,0.0032
"3","Species","foraminis",1,0.0032
"4","Kingdom","Bacteria",74,1
"4","Phylum","Proteobacteria",20,0.2703
"4","Phylum","Acidobacteria",18,0.2432
"4","Phylum","Actinobacteria",8,0.1081
"4","Phylum","Verrucomicrobia",7,0.0946
"4","Phylum","Firmicutes",6,0.0811
"4","Phylum","Bacteroidetes",5,0.0676
"4","Phylum","AD3",2,0.027
"4","Phylum","Planctomycetes",2,0.027
"4","Phylum","Gemmatimonadetes",2,0.027
"4","Phylum","Cyanobacteria",1,0.0135
"4","Phylum","Chloroflexi",1,0.0135
"4","Phylum","Elusimicrobia",1,0.0135
"4","Phylum","OD1",1,0.0135
"4","Class","Deltaproteobacteria",11,0.1486
"4","Class","Acidobacteriia",8,0.1081
"4","Class","Alphaproteobacteria",5,0.0676
"4","Class","Pedosphaerae",4,0.0541
"4","Class","Thermoleophilia",4,0.0541
"4","Class","Bacteroidia",4,0.0541
"4","Class","Betaproteobacteria",4,0.0541
"4","Class","Clostridia",3,0.0405
"4","Class","iii1-8",3,0.0405
"4","Class","Bacilli",3,0.0405
"4","Class","Solibacteres",3,0.0405
"4","Class","Actinobacteria",3,0.0405
"4","Class","ABS-6",2,0.027
"4","Class","Gemmatimonadetes",2,0.027
"4","Class","Phycisphaerae",1,0.0135
"4","Class","Chloroplast",1,0.0135
"4","Class","Chloracidobacteria",1,0.0135
"4","Class","Planctomycetia",1,0.0135
"4","Class","TM1",1,0.0135
"4","Class","Methylacidiphilae",1,0.0135
"4","Class","Holophagae",1,0.0135
"4","Class","Anaerolineae",1,0.0135
"4","Class","DA052",1,0.0135
"4","Class","Elusimicrobia",1,0.0135
"4","Class","Acidimicrobiia",1,0.0135
"4","Class","Spartobacteria",1,0.0135
