"index","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif"
"Shannon","ClimateZone","BSk","Cfa",0,1.19020271425717,0.913411171240153,1.46699425727419,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Cfb",0,0.565203131986291,0.290816975677968,0.839589288294614,3.87e-08,"****"
"Shannon","ClimateZone","BSk","Csa",0,0.621008737070509,-0.148898900711744,1.39091637485276,0.309,"ns"
"Shannon","ClimateZone","BSk","Csb",0,0.751267781779932,0.337153630494654,1.16538193306521,7.1e-08,"****"
"Shannon","ClimateZone","BSk","Cwb",0,0.727972151822917,0.175704909654645,1.28023939399119,0.000569,"***"
"Shannon","ClimateZone","BSk","Dfa",0,1.2364472403967,0.956477792285914,1.51641668850748,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Dfb",0,1.09975627660763,0.618848069166685,1.58066448404857,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Dfc",0,0.404530088628504,0.11152457394807,0.697535603308939,0.000198,"***"
"Shannon","ClimateZone","BSk","Dwb",0,0.936518128037543,0.302527166737833,1.57050908933725,3.49e-05,"****"
"Shannon","ClimateZone","BSk","Dwc",0,0.261021861373565,-0.0555883704234194,0.577632093170549,0.271,"ns"
"Shannon","ClimateZone","BSk","EF",0,-1.03014525411703,-1.36942848473755,-0.6908620234965,3.86e-08,"****"
"Shannon","ClimateZone","BSk","ET",0,-0.337137529514391,-0.685912643342722,0.0116375843139407,0.0724,"ns"
"Shannon","ClimateZone","BWh","BWk",0,0.907713818583737,-0.600217770655801,2.41564540782327,0.828,"ns"
"Shannon","ClimateZone","BWh","Cfa",0,1.37092519068015,0.260530180692243,2.48132020066806,0.00215,"**"
"Shannon","ClimateZone","BWh","Cfb",0,0.74592560840927,-0.363872248271827,1.85572346509037,0.662,"ns"
"Shannon","ClimateZone","BWh","Csa",0,0.801731213493488,-0.520812279415441,2.12427470640242,0.819,"ns"
"Shannon","ClimateZone","BWh","Csb",0,0.931990258202911,-0.220335238440736,2.08431575484656,0.304,"ns"
"Shannon","ClimateZone","BWh","Cwb",0,0.908694628245896,-0.300173696549013,2.11756295304081,0.445,"ns"
"Shannon","ClimateZone","BWh","Dfa",0,1.41716971681968,0.305978278859612,2.52836115477974,0.00114,"**"
"Shannon","ClimateZone","BWh","Dfb",0,1.28047875303061,0.102499031683773,2.45845847437744,0.0173,"*"
"Shannon","ClimateZone","BWh","Dfc",0,0.585252565051484,-0.529294765281979,1.69979989538495,0.942,"ns"
"Shannon","ClimateZone","BWh","Dwb",0,1.11724060446052,-0.131081492968676,2.36556270188972,0.148,"ns"
"Shannon","ClimateZone","BWh","Dwc",0,0.441744337796544,-0.679239854241347,1.56272852983443,0.997,"ns"
"Shannon","ClimateZone","BWh","EF",0,-0.849422777694048,-1.97702050317091,0.278174947782819,0.441,"ns"
"Shannon","ClimateZone","BWh","ET",0,-0.156415053091412,-1.28690503533197,0.974074929149151,1,"ns"
"Shannon","ClimateZone","BWk","Cfa",0,0.463211372096413,-0.565411468959758,1.49183421315258,0.987,"ns"
"Shannon","ClimateZone","BWk","Cfb",0,-0.161788210174466,-1.18976639750647,0.866189977157533,1,"ns"
"Shannon","ClimateZone","BWk","Csa",0,-0.105982605090248,-1.36065752775834,1.14869231757784,1,"ns"
"Shannon","ClimateZone","BWk","Csb",0,0.0242764396191744,-1.04947489153318,1.09802777077153,1,"ns"
"Shannon","ClimateZone","BWk","Cwb",0,0.000980809662159299,-1.13323720184571,1.13519882117003,1,"ns"
"Shannon","ClimateZone","BWk","Dfa",0,0.509455898235942,-0.520026633297345,1.53893842976923,0.967,"ns"
"Shannon","ClimateZone","BWk","Dfb",0,0.372764934446869,-0.728472594354609,1.47400246324835,1,"ns"
"Shannon","ClimateZone","BWk","Dfc",0,-0.322461253532253,-1.35556513141186,0.71064262434735,1,"ns"
"Shannon","ClimateZone","BWk","Dwb",0,0.209526785876785,-0.966651742181969,1.38570531393554,1,"ns"
"Shannon","ClimateZone","BWk","Dwc",0,-0.465969480787193,-1.50601439795917,0.574075436384786,0.988,"ns"
"Shannon","ClimateZone","BWk","EF",0,-1.75713659627778,-2.80430635397566,-0.709966838579908,6.82e-07,"****"
"Shannon","ClimateZone","BWk","ET",0,-1.06412887167515,-2.11441239096063,-0.0138453523896684,0.043,"*"
"Shannon","ClimateZone","Cfa","Cfb",0,-0.624999582270879,-0.75093033312209,-0.499068831419669,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","Csa",0,-0.569193977186661,-1.29948745377792,0.161099499404595,0.374,"ns"
"Shannon","ClimateZone","Cfa","Csb",0,-0.438934932477239,-0.773690547114275,-0.104179317840202,0.000638,"***"
"Shannon","ClimateZone","Cfa","Cwb",0,-0.462230562434254,-0.957780658800345,0.0333195339318372,0.103,"ns"
"Shannon","ClimateZone","Cfa","Dfa",0,0.0462445261395286,-0.0914278498541739,0.183916902133231,1,"ns"
"Shannon","ClimateZone","Cfa","Dfb",0,-0.0904464376495437,-0.504986538508742,0.324093663209655,1,"ns"
"Shannon","ClimateZone","Cfa","Dfc",0,-0.785672625628666,-0.948224226265019,-0.623121024992313,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","Dwb",0,-0.253684586219628,-0.838932679122138,0.331563506682882,0.992,"ns"
"Shannon","ClimateZone","Cfa","Dwc",0,-0.929180852883606,-1.13120270842115,-0.727158997346057,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","EF",0,-2.2203479683742,-2.45632233523763,-1.98437360151077,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","ET",0,-1.52734024377156,-1.77676933442111,-1.27791115312201,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","Csa",0,0.0558056050842182,-0.673579592489504,0.78519080265794,1,"ns"
"Shannon","ClimateZone","Cfb","Csb",0,0.186064649793641,-0.14670482900352,0.518834128590802,0.901,"ns"
"Shannon","ClimateZone","Cfb","Cwb",0,0.162769019836626,-0.331441565335684,0.656979605008935,1,"ns"
"Shannon","ClimateZone","Cfb","Dfa",0,0.671244108410408,0.538474053052788,0.804014163768028,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","Dfb",0,0.534553144621336,0.121615256182567,0.947491033060104,0.000837,"***"
"Shannon","ClimateZone","Cfb","Dfc",0,-0.160673043357787,-0.319094087911074,-0.00225199880449956,0.0424,"*"
"Shannon","ClimateZone","Cfb","Dwb",0,0.371314996051252,-0.212799320443336,0.955429312545839,0.754,"ns"
"Shannon","ClimateZone","Cfb","Dwc",0,-0.304181270612726,-0.502894719082497,-0.105467822142955,1.27e-05,"****"
"Shannon","ClimateZone","Cfb","EF",0,-1.59534838610332,-1.82849663573112,-1.36220013647551,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","ET",0,-0.902340661500682,-1.14909778044596,-0.655583542555404,3.86e-08,"****"
"Shannon","ClimateZone","Csa","Csb",0,0.130259044709423,-0.662335135158641,0.922853224577486,1,"ns"
"Shannon","ClimateZone","Csa","Cwb",0,0.106963414752407,-0.765798930011704,0.979725759516519,1,"ns"
"Shannon","ClimateZone","Csa","Dfa",0,0.61543850332619,-0.116065355543645,1.34694236219602,0.237,"ns"
"Shannon","ClimateZone","Csa","Dfb",0,0.478747539537118,-0.350702704690987,1.30819778376522,0.873,"ns"
"Shannon","ClimateZone","Csa","Dfc",0,-0.216478648442005,-0.953070282455824,0.520112985571814,1,"ns"
"Shannon","ClimateZone","Csa","Dwb",0,0.315509390967033,-0.611129450586531,1.2421482325206,1,"ns"
"Shannon","ClimateZone","Csa","Dwc",0,-0.359986875696944,-1.10628242207555,0.386308670681661,0.974,"ns"
"Shannon","ClimateZone","Csa","EF",0,-1.65115399118754,-2.40734716376072,-0.894960818614348,3.86e-08,"****"
"Shannon","ClimateZone","Csa","ET",0,-0.9581462665849,-1.71864549978107,-0.197647033388727,0.00145,"**"
"Shannon","ClimateZone","Csb","Cwb",0,-0.0232956299570151,-0.606773881494659,0.560182621580629,1,"ns"
"Shannon","ClimateZone","Csb","Dfa",0,0.485179458616767,0.147791469617847,0.822567447615688,7.15e-05,"****"
"Shannon","ClimateZone","Csb","Dfb",0,0.348488494827695,-0.167961374210278,0.864938363865667,0.655,"ns"
"Shannon","ClimateZone","Csb","Dfc",0,-0.346737693151427,-0.69501918114415,0.00154379484129502,0.0526,"ns"
"Shannon","ClimateZone","Csb","Dwb",0,0.185250346257611,-0.476106064654848,0.84660675717007,1,"ns"
"Shannon","ClimateZone","Csb","Dwc",0,-0.490245920406367,-0.85860688756198,-0.121884953250754,0.000461,"***"
"Shannon","ClimateZone","Csb","EF",0,-1.78141303589696,-2.16943477990827,-1.39339129188565,3.86e-08,"****"
"Shannon","ClimateZone","Csb","ET",0,-1.08840531129432,-1.48475344522615,-0.692057177362492,3.86e-08,"****"
"Shannon","ClimateZone","Cwb","Dfa",0,0.508475088573782,0.0111429745914275,1.00580720255614,0.0386,"*"
"Shannon","ClimateZone","Cwb","Dfb",0,0.37178412478471,-0.260852456284359,1.00442070585378,0.855,"ns"
"Shannon","ClimateZone","Cwb","Dfc",0,-0.323442063194412,-0.82822773192506,0.181343605536235,0.742,"ns"
"Shannon","ClimateZone","Cwb","Dwb",0,0.208545976214626,-0.547033853275569,0.96412580570482,1,"ns"
"Shannon","ClimateZone","Cwb","Dwc",0,-0.466950290449352,-0.985793598781685,0.0518930178829815,0.142,"ns"
"Shannon","ClimateZone","Cwb","EF",0,-1.75811740593994,-2.29109906632143,-1.22513574555846,3.86e-08,"****"
"Shannon","ClimateZone","Cwb","ET",0,-1.06510968133731,-1.60418334953922,-0.526036013135394,3.93e-08,"****"
"Shannon","ClimateZone","Dfa","Dfb",0,-0.136690963789072,-0.553359691689392,0.279977764111247,1,"ns"
"Shannon","ClimateZone","Dfa","Dfc",0,-0.831917151768195,-0.999822948151632,-0.664011355384757,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","Dwb",0,-0.299929112359156,-0.886686868026468,0.286828643308155,0.955,"ns"
"Shannon","ClimateZone","Dfa","Dwc",0,-0.975425379023134,-1.181779840338,-0.769070917708264,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","EF",0,-2.26659249451373,-2.50628653992644,-2.02689844910101,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","ET",0,-1.57358476991109,-1.82653576289585,-1.32063377692633,3.86e-08,"****"
"Shannon","ClimateZone","Dfb","Dfc",0,-0.695226187979122,-1.12076369345632,-0.269688682501921,1.66e-06,"****"
"Shannon","ClimateZone","Dfb","Dwb",0,-0.163238148570084,-0.868344151908833,0.541867854768665,1,"ns"
"Shannon","ClimateZone","Dfb","Dwc",0,-0.838734415234062,-1.2808565429467,-0.39661228752142,4.33e-08,"****"
"Shannon","ClimateZone","Dfb","EF",0,-2.12990153072465,-2.58853324301123,-1.67126981843808,3.86e-08,"****"
"Shannon","ClimateZone","Dfb","ET",0,-1.43689380612202,-1.90259115092933,-0.971196461314707,3.86e-08,"****"
"Shannon","ClimateZone","Dfc","Dwb",0,0.531988039409038,-0.0611004898961824,1.12507656871426,0.146,"ns"
"Shannon","ClimateZone","Dfc","Dwc",0,-0.14350822725494,-0.367230160605783,0.0802137060959038,0.74,"ns"
"Shannon","ClimateZone","Dfc","EF",0,-1.43467534274553,-1.68947443058534,-1.17987625490572,3.86e-08,"****"
"Shannon","ClimateZone","Dfc","ET",0,-0.741667618142895,-1.00897557651613,-0.474359659769665,3.86e-08,"****"
"Shannon","ClimateZone","Dwb","Dwc",0,-0.675496266663978,-1.28059444947304,-0.0703980838549204,0.0118,"*"
"Shannon","ClimateZone","Dwb","EF",0,-1.96666338215457,-2.58392741199965,-1.34939935230949,3.86e-08,"****"
"Shannon","ClimateZone","Dwb","ET",0,-1.27365565755193,-1.89618746556358,-0.651123849540288,3.87e-08,"****"
"Shannon","ClimateZone","Dwc","EF",0,-1.29116711549059,-1.5727916570515,-1.00954257392968,3.86e-08,"****"
"Shannon","ClimateZone","Dwc","ET",0,-0.598159390887956,-0.891149752256821,-0.30516902951909,3.87e-08,"****"
"Shannon","ClimateZone","EF","ET",0,0.693007724602636,0.375652366121296,1.01036308308398,3.86e-08,"****"
"Chao1","ClimateZone","Af","Am",0,30.1460076688698,10.2205975545406,50.071417783199,1.78e-05,"****"
"Chao1","ClimateZone","Af","Aw",0,58.8016508715054,39.9327894894962,77.6705122535146,3.86e-08,"****"
"Chao1","ClimateZone","Af","BSh",0,21.7411320533096,-14.4974488593983,57.9797129660174,0.832,"ns"
"Chao1","ClimateZone","Af","BSk",0,-27.1357932461885,-47.1796680707599,-7.09191842161701,0.000313,"***"
"Chao1","ClimateZone","Af","BWh",0,-31.0768738990694,-100.567412409955,38.4136646118164,0.988,"ns"
"Chao1","ClimateZone","Af","BWk",0,-11.7448701884976,-76.2373330221412,52.7475926451459,1,"ns"
"Chao1","ClimateZone","Af","Cfa",0,86.6251138772471,73.4254880615296,99.8247396929647,3.86e-08,"****"
"Chao1","ClimateZone","Af","Cfb",0,41.9682385083048,28.9623065015139,54.9741705150958,3.86e-08,"****"
"Chao1","ClimateZone","Af","Csa",0,-5.71891905538219,-52.0903134898488,40.6524753790844,1,"ns"
"Chao1","ClimateZone","Af","Csb",0,74.445483985609,51.26208659452,97.6288813766979,3.86e-08,"****"
"Chao1","ClimateZone","Af","Cwb",0,30.6247273670478,-1.7575540715967,63.0070088056924,0.0902,"ns"
"Chao1","ClimateZone","Af","Dfa",0,174.148175267249,160.694399701705,187.601950832793,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dfb",0,99.1213230112269,71.4383309508191,126.804315071635,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dfc",0,10.4444123285849,-4.03318085769804,24.9220055148679,0.527,"ns"
"Chao1","ClimateZone","Af","Dwb",0,94.6738489891476,56.9939987221733,132.353699256122,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dwc",0,83.5411076865113,67.2717320728712,99.8104833001514,3.86e-08,"****"
"Chao1","ClimateZone","Af","EF",0,-58.5364749461774,-76.470437112601,-40.6025127797538,3.86e-08,"****"
"Chao1","ClimateZone","Af","ET",0,-40.5030684263665,-59.1210984793313,-21.8850383734017,3.86e-08,"****"
"Chao1","ClimateZone","Am","Aw",0,28.6556432026356,6.96724686754526,50.3440395377259,0.000541,"***"
"Chao1","ClimateZone","Am","BSh",0,-8.40487561556024,-46.1883025684103,29.3785513372898,1,"ns"
"Chao1","ClimateZone","Am","BSk",0,-57.2818009150583,-79.999844926759,-34.5637569033576,3.86e-08,"****"
"Chao1","ClimateZone","Am","BWh",0,-61.2228815679392,-131.531398465022,9.08563532914363,0.185,"ns"
"Chao1","ClimateZone","Am","BWk",0,-41.8908778573675,-107.263887334394,23.4821316196589,0.742,"ns"
"Chao1","ClimateZone","Am","Cfa",0,56.4791062083773,39.4913833648223,73.4668290519322,3.86e-08,"****"
"Chao1","ClimateZone","Am","Cfb",0,11.822230839435,-5.01543150127464,28.6598931801446,0.58,"ns"
"Chao1","ClimateZone","Am","Csa",0,-35.864926724252,-83.453358380815,11.7235049323109,0.44,"ns"
"Chao1","ClimateZone","Am","Csb",0,44.2994763167391,18.7686612038675,69.8302914296107,2.27e-07,"****"
"Chao1","ClimateZone","Am","Cwb",0,0.478719698177997,-33.6235493891725,34.5809887855285,1,"ns"
"Chao1","ClimateZone","Am","Dfa",0,144.002167598379,126.816223262891,161.188111933868,3.86e-08,"****"
"Chao1","ClimateZone","Am","Dfb",0,68.9753153423571,39.2987142035628,98.6519164811514,3.86e-08,"****"
"Chao1","ClimateZone","Am","Dfc",0,-19.7015953402849,-37.7002983547243,-1.70289232584555,0.0157,"*"
"Chao1","ClimateZone","Am","Dwb",0,64.5278413202778,25.3599498544855,103.69573278607,1.26e-06,"****"
"Chao1","ClimateZone","Am","Dwc",0,53.3951000176415,33.9260171272691,72.8641829080138,3.86e-08,"****"
"Chao1","ClimateZone","Am","EF",0,-88.6824826150473,-109.562607248804,-67.802357981291,3.86e-08,"****"
"Chao1","ClimateZone","Am","ET",0,-70.6490760952363,-92.1196058695009,-49.1785463209717,3.86e-08,"****"
"Chao1","ClimateZone","Aw","BSh",0,-37.0605188181958,-74.2975879017129,0.176550265321211,0.0528,"ns"
"Chao1","ClimateZone","Aw","BSk",0,-85.9374441176939,-107.734725722216,-64.1401625131718,3.86e-08,"****"
"Chao1","ClimateZone","Aw","BWh",0,-89.8785247705748,-159.894947914696,-19.8621016264535,0.000996,"***"
"Chao1","ClimateZone","Aw","BWk",0,-70.546521060003,-135.605281651584,-5.48776046842212,0.0179,"*"
"Chao1","ClimateZone","Aw","Cfa",0,27.8234630057417,12.0883211557709,43.5586048557125,1.3e-07,"****"
"Chao1","ClimateZone","Aw","Cfb",0,-16.8334123632006,-32.4064286005586,-1.26039612584261,0.0187,"*"
"Chao1","ClimateZone","Aw","Csa",0,-64.5205699268876,-111.676383875548,-17.3647559782277,0.000245,"***"
"Chao1","ClimateZone","Aw","Csb",0,15.6438331141035,-9.07123277609585,40.3588990043029,0.76,"ns"
"Chao1","ClimateZone","Aw","Cwb",0,-28.1769235044576,-61.6728444282855,5.31899741937026,0.237,"ns"
"Chao1","ClimateZone","Aw","Dfa",0,115.346524395744,99.3975857372692,131.295463054218,3.86e-08,"****"
"Chao1","ClimateZone","Aw","Dfb",0,40.3196721397215,11.3418769030174,69.2974673764256,0.000164,"***"
"Chao1","ClimateZone","Aw","Dfc",0,-48.3572385429205,-65.1788101648366,-31.5356669210044,3.86e-08,"****"
"Chao1","ClimateZone","Aw","Dwb",0,35.8721981176422,-2.7689157832969,74.5133120185813,0.108,"ns"
"Chao1","ClimateZone","Aw","Dwc",0,24.7394568150059,6.35312628873023,43.1257873412815,0.00036,"***"
"Chao1","ClimateZone","Aw","EF",0,-117.338125817683,-137.212520559422,-97.4637310759439,3.86e-08,"****"
"Chao1","ClimateZone","Aw","ET",0,-99.3047192978719,-119.798513734648,-78.8109248610955,3.86e-08,"****"
"Chao1","ClimateZone","BSh","BSk",0,-48.8769252994981,-86.7229594650514,-11.0308911339447,0.000879,"***"
"Chao1","ClimateZone","BSh","BWh",0,-52.818005952379,-129.365379039965,23.7293671352068,0.614,"ns"
"Chao1","ClimateZone","BSh","BWk",0,-33.4860022418072,-105.526568219776,38.5545637361613,0.982,"ns"
"Chao1","ClimateZone","BSh","Cfa",0,64.8839818239375,30.1738175236623,99.5941461242128,4.76e-08,"****"
"Chao1","ClimateZone","BSh","Cfb",0,20.2271064549952,-14.4098629771363,54.8640758871267,0.862,"ns"
"Chao1","ClimateZone","BSh","Csa",0,-27.4600511086918,-83.8592674673791,28.9391652499956,0.972,"ns"
"Chao1","ClimateZone","BSh","Csb",0,52.7043519322994,13.1059264753409,92.3027773892578,0.00046,"***"
"Chao1","ClimateZone","BSh","Cwb",0,8.88359531373824,-36.714403932377,54.4815945598535,1,"ns"
"Chao1","ClimateZone","BSh","Dfa",0,152.40704321394,117.599436846291,187.214649581588,3.86e-08,"****"
"Chao1","ClimateZone","BSh","Dfb",0,77.3801909579174,34.9901752290485,119.770206686786,6.36e-08,"****"
"Chao1","ClimateZone","BSh","Dfc",0,-11.2967197247247,-46.5127116679406,23.9192722184913,1,"ns"
"Chao1","ClimateZone","BSh","Dwb",0,72.932716935838,23.4318432039659,122.43359066771,3.74e-05,"****"
"Chao1","ClimateZone","BSh","Dwc",0,61.7999756332017,25.8102831236115,97.7896681427919,3.17e-07,"****"
"Chao1","ClimateZone","BSh","EF",0,-80.277606999487,-117.04977559292,-43.5054384060541,3.86e-08,"****"
"Chao1","ClimateZone","BSh","ET",0,-62.2442004796761,-99.3547977145663,-25.1336032447858,6.92e-07,"****"
"Chao1","ClimateZone","BSk","BWh",0,-3.94108065288091,-74.2832621517956,66.4011008460338,1,"ns"
"Chao1","ClimateZone","BSk","BWk",0,15.3909230576908,-50.0182912614114,80.8001373767931,1,"ns"
