"index","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif"
"Shannon","ClimateZone","Am","ET",0,-0.858428506302886,-1.23829172570104,-0.478565286904733,3.86e-08,"****"
"Shannon","ClimateZone","Aw","BSh",0,-0.12058255589709,-0.779392240228724,0.538227128434544,1,"ns"
"Shannon","ClimateZone","Aw","BSk",0,-0.665087201591055,-1.05073141491394,-0.279442988268169,2.76e-07,"****"
"Shannon","ClimateZone","Aw","BWh",0,-0.769882049962086,-2.00863415276996,0.468870052845784,0.787,"ns"
"Shannon","ClimateZone","Aw","BWk",0,-0.0837763334351362,-1.23481594485609,1.06726327798582,1,"ns"
"Shannon","ClimateZone","Aw","Cfa",0,0.47502074218802,0.196629770765366,0.753411713610673,3.91e-07,"****"
"Shannon","ClimateZone","Aw","Cfb",0,-0.147499359489218,-0.423021954686343,0.128023235707906,0.931,"ns"
"Shannon","ClimateZone","Aw","Csa",0,-0.0645564060498165,-0.89885157660258,0.769738764502947,1,"ns"
"Shannon","ClimateZone","Aw","Csb",0,0.0407787206274186,-0.39648783010026,0.478045271355097,1,"ns"
"Shannon","ClimateZone","Aw","Cwb",0,0.117873541652842,-0.47474659826017,0.710493681565855,1,"ns"
"Shannon","ClimateZone","Aw","Dfa",0,0.617409963902829,0.335236433557359,0.8995834942483,3.86e-08,"****"
"Shannon","ClimateZone","Aw","Dfb",0,0.446801950817722,-0.0658821191798896,0.959486020815333,0.184,"ns"
"Shannon","ClimateZone","Aw","Dfc",0,-0.271386791386721,-0.568999212636654,0.0262256298632116,0.127,"ns"
"Shannon","ClimateZone","Aw","Dwb",0,0.299119698627286,-0.384530778648569,0.98277017590314,0.991,"ns"
"Shannon","ClimateZone","Aw","Dwc",0,-0.408952245142851,-0.734248862415949,-0.0836556278697537,0.00151,"**"
"Shannon","ClimateZone","Aw","EF",0,-1.75662962385421,-2.10825353111503,-1.40500571659339,3.86e-08,"****"
"Shannon","ClimateZone","Aw","ET",0,-1.0550130150187,-1.41759553227773,-0.692430497759672,3.86e-08,"****"
"Shannon","ClimateZone","BSh","BSk",0,-0.544504645693965,-1.21408832763979,0.125079036251862,0.295,"ns"
"Shannon","ClimateZone","BSh","BWh",0,-0.649299494064996,-2.00359917289152,0.705000184761526,0.976,"ns"
"Shannon","ClimateZone","BSh","BWk",0,0.0368062224619541,-1.23775763820522,1.31137008312913,1,"ns"
"Shannon","ClimateZone","BSh","Cfa",0,0.59560329808511,-0.0184996092751711,1.20970620544539,0.0699,"ns"
"Shannon","ClimateZone","BSh","Cfb",0,-0.0269168035921279,-0.639724724822639,0.585891117638383,1,"ns"
"Shannon","ClimateZone","BSh","Csa",0,0.0560261498472738,-0.94180614040313,1.05385844009768,1,"ns"
"Shannon","ClimateZone","BSh","Csb",0,0.161361276524509,-0.539226251371887,0.861948804420905,1,"ns"
"Shannon","ClimateZone","BSh","Cwb",0,0.238456097549933,-0.568277735934954,1.04518993103482,1,"ns"
"Shannon","ClimateZone","BSh","Dfa",0,0.73799251979992,0.122165637400062,1.35381940219978,0.0037,"**"
"Shannon","ClimateZone","BSh","Dfb",0,0.567384506714812,-0.182592695264033,1.31736170869366,0.432,"ns"
"Shannon","ClimateZone","BSh","Dfc",0,-0.150804235489631,-0.773856401155515,0.472247930176254,1,"ns"
"Shannon","ClimateZone","BSh","Dwb",0,0.419702254524376,-0.45608243530424,1.29548694435299,0.976,"ns"
"Shannon","ClimateZone","BSh","Dwc",0,-0.288369689245761,-0.925110403405003,0.348371024913481,0.987,"ns"
"Shannon","ClimateZone","BSh","EF",0,-1.63604706795712,-2.28663158976506,-0.985462546149176,3.86e-08,"****"
"Shannon","ClimateZone","BSh","ET",0,-0.934430459121613,-1.59100256459107,-0.277858353652155,9.34e-05,"****"
"Shannon","ClimateZone","BSk","BWh",0,-0.104794848371031,-1.34931036823003,1.13972067148796,1,"ns"
"Shannon","ClimateZone","BSk","BWk",0,0.581310868155919,-0.575929078449403,1.73855081476124,0.962,"ns"
"Shannon","ClimateZone","BSk","Cfa",0,1.14010794377907,0.837100287227906,1.44311560033024,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Cfb",0,0.517587842101837,0.217213396745476,0.817962287458198,2.83e-07,"****"
"Shannon","ClimateZone","BSk","Csa",0,0.600530795541239,-0.242298094902514,1.44335968598499,0.552,"ns"
"Shannon","ClimateZone","BSk","Csb",0,0.705865922218474,0.252529244522675,1.15920259991427,7.6e-06,"****"
"Shannon","ClimateZone","BSk","Cwb",0,0.782960743243898,0.178385903220347,1.38753558326745,0.00083,"***"
"Shannon","ClimateZone","BSk","Dfa",0,1.28249716549388,0.976010610835105,1.58898372015266,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Dfb",0,1.11188915240878,0.585432067179318,1.63834623763824,3.86e-08,"****"
"Shannon","ClimateZone","BSk","Dfc",0,0.393700410204334,0.0729430872306721,0.714457733177996,0.0024,"**"
"Shannon","ClimateZone","BSk","Dwb",0,0.964206900218341,0.270167937307406,1.65824586312928,0.00017,"***"
"Shannon","ClimateZone","BSk","Dwc",0,0.256134956448204,-0.090462787584129,0.602732700480537,0.479,"ns"
"Shannon","ClimateZone","BSk","EF",0,-1.09154242226315,-1.46296062202771,-0.72012422249859,3.86e-08,"****"
"Shannon","ClimateZone","BSk","ET",0,-0.389925813427648,-0.771734913346545,-0.00811671350875093,0.0391,"*"
"Shannon","ClimateZone","BWh","BWk",0,0.68610571652695,-0.964648537431094,2.33685997048499,0.995,"ns"
"Shannon","ClimateZone","BWh","Cfa",0,1.24490279215011,0.0293375109454632,2.46046807335475,0.0378,"*"
"Shannon","ClimateZone","BWh","Cfb",0,0.622382690472868,-0.592528878475519,1.83729425942126,0.954,"ns"
"Shannon","ClimateZone","BWh","Csa",0,0.70532564391227,-0.742481612426825,2.15313290025136,0.971,"ns"
"Shannon","ClimateZone","BWh","Csb",0,0.810660770589505,-0.450806413401325,2.07212795458034,0.737,"ns"
"Shannon","ClimateZone","BWh","Cwb",0,0.887755591614929,-0.435609834157935,2.21112101738779,0.665,"ns"
"Shannon","ClimateZone","BWh","Dfa",0,1.38729201386492,0.170854871580901,2.60372915614893,0.00846,"**"
"Shannon","ClimateZone","BWh","Dfb",0,1.21668400077981,-0.0728672295052819,2.5062352310649,0.0923,"ns"
"Shannon","ClimateZone","BWh","Dfc",0,0.498495258575365,-0.721615627034103,1.71860614418483,0.996,"ns"
"Shannon","ClimateZone","BWh","Dwb",0,1.06900174858937,-0.29755428574657,2.43555778292531,0.367,"ns"
"Shannon","ClimateZone","BWh","Dwc",0,0.360929804819235,-0.866227605258948,1.58808721489742,1,"ns"
"Shannon","ClimateZone","BWh","EF",0,-0.98674757389212,-2.22114491351087,0.247649765726626,0.326,"ns"
"Shannon","ClimateZone","BWh","ET",0,-0.285130965056617,-1.5226944994751,0.952432569361867,1,"ns"
"Shannon","ClimateZone","BWk","Cfa",0,0.558797075623156,-0.567251044005534,1.68484519525185,0.966,"ns"
"Shannon","ClimateZone","BWk","Cfb",0,-0.063723026054082,-1.18906543404101,1.06161938193285,1,"ns"
"Shannon","ClimateZone","BWk","Csa",0,0.0192199273853197,-1.35429063549992,1.39273049027056,1,"ns"
"Shannon","ClimateZone","BWk","Csb",0,0.124555054062555,-1.05089586840718,1.30000597653229,1,"ns"
"Shannon","ClimateZone","BWk","Cwb",0,0.201649875087979,-1.0399947862303,1.44329453640626,1,"ns"
"Shannon","ClimateZone","BWk","Dfa",0,0.701186297337966,-0.425802937738078,1.82817553241401,0.785,"ns"
"Shannon","ClimateZone","BWk","Dfb",0,0.530578284252858,-0.674962171467719,1.73611873997343,0.99,"ns"
"Shannon","ClimateZone","BWk","Dfc",0,-0.187610457951585,-1.31856403260967,0.943343116706503,1,"ns"
"Shannon","ClimateZone","BWk","Dwb",0,0.382896032062422,-0.904683406197278,1.67047547032212,1,"ns"
"Shannon","ClimateZone","BWk","Dwc",0,-0.325175911707715,-1.46372794124303,0.813376117827598,1,"ns"
"Shannon","ClimateZone","BWk","EF",0,-1.67285329041907,-2.81920498466784,-0.5265015961703,4.85e-05,"****"
"Shannon","ClimateZone","BWk","ET",0,-0.971236681583567,-2.12099705512736,0.178523691960223,0.23,"ns"
"Shannon","ClimateZone","Cfa","Cfb",0,-0.622520101677238,-0.760378293756497,-0.484661909597979,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","Csa",0,-0.539577148237836,-1.33903985047407,0.259885553998401,0.654,"ns"
"Shannon","ClimateZone","Cfa","Csb",0,-0.434242021560601,-0.800703775423791,-0.0677802676974117,0.0045,"**"
"Shannon","ClimateZone","Cfa","Cwb",0,-0.357147200535177,-0.899632970753827,0.185338569683473,0.698,"ns"
"Shannon","ClimateZone","Cfa","Dfa",0,0.14238922171481,-0.0083226951558531,0.293101138585473,0.0911,"ns"
"Shannon","ClimateZone","Cfa","Dfb",0,-0.028218791370298,-0.482021762150039,0.425584179409443,1,"ns"
"Shannon","ClimateZone","Cfa","Dfc",0,-0.746407533574741,-0.924355093101278,-0.568459974048203,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","Dwb",0,-0.175901043560734,-0.816580492067323,0.464778404945855,1,"ns"
"Shannon","ClimateZone","Cfa","Dwc",0,-0.883972987330871,-1.10512919879355,-0.662816775868196,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","EF",0,-2.23165036604223,-2.48997487671934,-1.97332585536512,3.86e-08,"****"
"Shannon","ClimateZone","Cfa","ET",0,-1.53003375720672,-1.80308734623477,-1.25698016817867,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","Csa",0,0.0829429534394017,-0.715525442780121,0.881411349658925,1,"ns"
"Shannon","ClimateZone","Cfb","Csb",0,0.188278080116637,-0.17600942246751,0.552565582700784,0.95,"ns"
"Shannon","ClimateZone","Cfb","Cwb",0,0.265372901142061,-0.275646487035694,0.806392289319815,0.969,"ns"
"Shannon","ClimateZone","Cfb","Dfa",0,0.764909323392048,0.619564046959205,0.91025459982489,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","Dfb",0,0.59430131030694,0.142252304354014,1.04635031625987,0.000602,"***"
"Shannon","ClimateZone","Cfb","Dfc",0,-0.123887431897503,-0.2973132126683,0.0495383488732942,0.547,"ns"
"Shannon","ClimateZone","Cfb","Dwb",0,0.446619058116504,-0.192819229158521,1.08605734539153,0.591,"ns"
"Shannon","ClimateZone","Cfb","Dwc",0,-0.261452885653633,-0.478987336633318,-0.0439184346739475,0.00351,"**"
"Shannon","ClimateZone","Cfb","EF",0,-1.60913026436499,-1.86436098412865,-1.35389954460132,3.86e-08,"****"
"Shannon","ClimateZone","Cfb","ET",0,-0.907513655529485,-1.17764219895948,-0.637385112099493,3.86e-08,"****"
"Shannon","ClimateZone","Csa","Csb",0,0.105335126677235,-0.762329045501437,0.972999298855907,1,"ns"
"Shannon","ClimateZone","Csa","Cwb",0,0.182429947702659,-0.772995459918333,1.13785535532365,1,"ns"
"Shannon","ClimateZone","Csa","Dfa",0,0.681966369952646,-0.118821355056201,1.48275409496149,0.218,"ns"
"Shannon","ClimateZone","Csa","Dfb",0,0.511358356867538,-0.396652675513971,1.41936938924905,0.895,"ns"
"Shannon","ClimateZone","Csa","Dfc",0,-0.206830385336905,-1.01318777048289,0.599526999809078,1,"ns"
"Shannon","ClimateZone","Csa","Dwb",0,0.363676104677102,-0.650728673691337,1.37808088304554,0.999,"ns"
"Shannon","ClimateZone","Csa","Dwc",0,-0.344395839093035,-1.16137623574068,0.472584557554607,0.994,"ns"
"Shannon","ClimateZone","Csa","EF",0,-1.69207321780439,-2.51988868725068,-0.864257748358099,3.87e-08,"****"
"Shannon","ClimateZone","Csa","ET",0,-0.990456608968886,-1.82298598449813,-0.157927233439642,0.0042,"**"
"Shannon","ClimateZone","Csb","Cwb",0,0.0770948210254239,-0.561647156854029,0.715836798904876,1,"ns"
"Shannon","ClimateZone","Csb","Dfa",0,0.576631243275411,0.207287791590583,0.945974694960238,7e-06,"****"
"Shannon","ClimateZone","Csb","Dfb",0,0.406023230190303,-0.159341819758977,0.971388280139583,0.536,"ns"
"Shannon","ClimateZone","Csb","Dfc",0,-0.31216551201414,-0.69343423267856,0.0691032086502803,0.283,"ns"
"Shannon","ClimateZone","Csb","Dwb",0,0.258340977999867,-0.465655333561414,0.982337289561148,0.999,"ns"
"Shannon","ClimateZone","Csb","Dwc",0,-0.44973096577027,-0.852980979141821,-0.0464809523987186,0.0119,"*"
"Shannon","ClimateZone","Csb","EF",0,-1.79740834448163,-2.22218129116279,-1.37263539780046,3.86e-08,"****"
"Shannon","ClimateZone","Csb","ET",0,-1.09579173564612,-1.52967970032909,-0.66190377096315,3.86e-08,"****"
"Shannon","ClimateZone","Cwb","Dfa",0,0.499536422249987,-0.0449001481121625,1.04397299261214,0.12,"ns"
"Shannon","ClimateZone","Cwb","Dfb",0,0.328928409164879,-0.363627894358083,1.02148471268784,0.978,"ns"
"Shannon","ClimateZone","Cwb","Dfc",0,-0.389260333039564,-0.941856416270635,0.163335750191507,0.574,"ns"
"Shannon","ClimateZone","Cwb","Dwb",0,0.181246156974443,-0.645897877036307,1.00839019098519,1,"ns"
"Shannon","ClimateZone","Cwb","Dwc",0,-0.526825786795694,-1.09481096893462,0.0411593953432363,0.109,"ns"
"Shannon","ClimateZone","Cwb","EF",0,-1.87450316550705,-2.45796580362318,-1.29104052739092,3.86e-08,"****"
"Shannon","ClimateZone","Cwb","ET",0,-1.17288655667155,-1.76301820278279,-0.582754910560299,3.91e-08,"****"
"Shannon","ClimateZone","Dfa","Dfb",0,-0.170608013085108,-0.62674122229761,0.285525196127395,0.999,"ns"
"Shannon","ClimateZone","Dfa","Dfc",0,-0.888796755289551,-1.07260562939368,-0.704987881185419,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","Dwb",0,-0.318290265275544,-0.960622363178712,0.324041832627624,0.966,"ns"
"Shannon","ClimateZone","Dfa","Dwc",0,-1.02636220904568,-1.252261385951,-0.800463032140361,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","EF",0,-2.37403958775704,-2.63643608368361,-2.11164309183046,3.86e-08,"****"
"Shannon","ClimateZone","Dfa","ET",0,-1.67242297892153,-1.94933204475195,-1.39551391309111,3.86e-08,"****"
"Shannon","ClimateZone","Dfb","Dfc",0,-0.718188742204443,-1.18403072893505,-0.252346755473837,1.02e-05,"****"
"Shannon","ClimateZone","Dfb","Dwb",0,-0.147682252190436,-0.919571867613764,0.624207363232892,1,"ns"
"Shannon","ClimateZone","Dfb","Dwc",0,-0.855754195960573,-1.3397516055902,-0.371756786330945,1.3e-07,"****"
"Shannon","ClimateZone","Dfb","EF",0,-2.20343157467193,-2.70550226240049,-1.70136088694336,3.86e-08,"****"
"Shannon","ClimateZone","Dfb","ET",0,-1.50181496583642,-2.01162050242932,-0.992009429243533,3.86e-08,"****"
"Shannon","ClimateZone","Dfc","Dwb",0,0.570506490014007,-0.0787559962358193,1.21976897626383,0.172,"ns"
"Shannon","ClimateZone","Dfc","Dwc",0,-0.13756545375613,-0.38247705042138,0.10734614290912,0.897,"ns"
"Shannon","ClimateZone","Dfc","EF",0,-1.48524283246749,-1.76417503413873,-1.20631063079624,3.86e-08,"****"
"Shannon","ClimateZone","Dfc","ET",0,-0.783626223631982,-1.0762520645854,-0.49100038267856,3.86e-08,"****"
"Shannon","ClimateZone","Dwb","Dwc",0,-0.708071943770137,-1.37048156928775,-0.0456623182525282,0.0218,"*"
"Shannon","ClimateZone","Dwb","EF",0,-2.05574932248149,-2.73147707455804,-1.38002157040495,3.86e-08,"****"
"Shannon","ClimateZone","Dwb","ET",0,-1.35413271364599,-2.03562717774012,-0.672638249551852,3.91e-08,"****"
"Shannon","ClimateZone","Dwc","EF",0,-1.34767737871136,-1.65597578781565,-1.03937896960706,3.86e-08,"****"
"Shannon","ClimateZone","Dwc","ET",0,-0.646060769875852,-0.96680150430285,-0.325320035448854,3.88e-08,"****"
"Shannon","ClimateZone","EF","ET",0,0.701616608835503,0.354203163976478,1.04903005369453,3.88e-08,"****"
"Chao1","ClimateZone","Af","Am",0,40.0716919588273,-0.26418419162988,80.4075681092844,0.0539,"ns"
"Chao1","ClimateZone","Af","Aw",0,100.47618074523,62.2791222436568,138.673239246803,3.86e-08,"****"
"Chao1","ClimateZone","Af","BSh",0,48.7629823863643,-24.5963564265479,122.122321199277,0.681,"ns"
"Chao1","ClimateZone","Af","BSk",0,-28.0967095382715,-68.6723989649982,12.4789798884552,0.607,"ns"
"Chao1","ClimateZone","Af","BWh",0,-35.3570520661307,-176.029777943323,105.315673811061,1,"ns"
"Chao1","ClimateZone","Af","BWk",0,-1.08401622009595,-131.638919660957,129.470887220765,1,"ns"
"Chao1","ClimateZone","Af","Cfa",0,166.070378671298,139.349800822199,192.790956520397,3.86e-08,"****"
"Chao1","ClimateZone","Af","Cfb",0,104.065619003233,77.7371439737574,130.394094032709,3.86e-08,"****"
"Chao1","ClimateZone","Af","Csa",0,-22.1138081570475,-115.985443024304,71.7578267102086,1,"ns"
"Chao1","ClimateZone","Af","Csb",0,169.570277582725,122.6391157874,216.50143937805,3.86e-08,"****"
"Chao1","ClimateZone","Af","Cwb",0,63.2617667289697,-2.29109698042477,128.814630438364,0.0736,"ns"
"Chao1","ClimateZone","Af","Dfa",0,375.18366121444,347.94859694956,402.418725479319,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dfb",0,224.948792604223,168.908905203376,280.98868000507,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dfc",0,38.8703062524185,9.56268335442568,68.1779291504112,0.000497,"***"
"Chao1","ClimateZone","Af","Dwb",0,202.763668073956,126.486704888969,279.040631258942,3.86e-08,"****"
"Chao1","ClimateZone","Af","Dwc",0,178.636707390124,145.701901228964,211.571513551285,3.86e-08,"****"
"Chao1","ClimateZone","Af","EF",0,-90.9749225912967,-127.279423862848,-54.6704213197454,3.86e-08,"****"
"Chao1","ClimateZone","Af","ET",0,-57.1629995590641,-94.8522892686806,-19.4737098494475,1.66e-05,"****"
"Chao1","ClimateZone","Am","Aw",0,60.4044887864025,16.499722788883,104.309254783922,0.000215,"***"
"Chao1","ClimateZone","Am","BSh",0,8.69129042753701,-67.7953475570941,85.1779284121681,1,"ns"
"Chao1","ClimateZone","Am","BSk",0,-68.1684014970988,-114.157528163938,-22.17927483026,3.17e-05,"****"
"Chao1","ClimateZone","Am","BWh",0,-75.4287440249579,-217.757339201205,66.899851151289,0.937,"ns"
"Chao1","ClimateZone","Am","BWk",0,-41.1557081789232,-173.49314056892,91.1817242110734,1,"ns"
"Chao1","ClimateZone","Am","Cfa",0,125.99868671247,91.6096989443764,160.387674480564,3.86e-08,"****"
"Chao1","ClimateZone","Am","Cfb",0,63.9939270444062,29.9087132926618,98.0791407961505,4.61e-08,"****"
"Chao1","ClimateZone","Am","Csa",0,-62.1855001158748,-158.520836476817,34.1498362450671,0.73,"ns"
"Chao1","ClimateZone","Am","Csb",0,129.498585623898,77.8154438213394,181.181727426456,3.86e-08,"****"
"Chao1","ClimateZone","Am","Cwb",0,23.1900747701424,-45.8446349027953,92.2247844430802,1,"ns"
"Chao1","ClimateZone","Am","Dfa",0,335.111969255612,300.321713081843,369.902225429382,3.86e-08,"****"
"Chao1","ClimateZone","Am","Dfb",0,184.877100645396,124.801463495017,244.952737795774,3.86e-08,"****"
"Chao1","ClimateZone","Am","Dfc",0,-1.20138570640881,-37.6369446983511,35.2341732855335,1,"ns"
"Chao1","ClimateZone","Am","Dwb",0,162.691976115128,83.4027062745747,241.981245955682,3.87e-08,"****"
"Chao1","ClimateZone","Am","Dwc",0,138.565015431297,99.1529023694785,177.977128493115,3.86e-08,"****"
"Chao1","ClimateZone","Am","EF",0,-131.046614550124,-173.315160913826,-88.778068186422,3.86e-08,"****"
"Chao1","ClimateZone","Am","ET",0,-97.2346915178914,-140.69842074054,-53.7709622952422,3.86e-08,"****"
"Chao1","ClimateZone","Aw","BSh",0,-51.7131983588654,-127.093820295405,23.6674235776746,0.625,"ns"
"Chao1","ClimateZone","Aw","BSk",0,-128.572890283501,-172.698077477734,-84.4477030892682,3.86e-08,"****"
"Chao1","ClimateZone","Aw","BWh",0,-135.83323281136,-277.570529872478,5.90406424975737,0.0791,"ns"
"Chao1","ClimateZone","Aw","BWk",0,-101.560196965326,-233.261481639867,30.1410877092154,0.395,"ns"
"Chao1","ClimateZone","Aw","Cfa",0,65.594197926068,33.7408644574702,97.4475313946657,3.87e-08,"****"
"Chao1","ClimateZone","Aw","Cfb",0,3.5894382580037,-27.93569726668,35.1145737826873,1,"ns"
"Chao1","ClimateZone","Aw","Csa",0,-122.589988902277,-218.049558381316,-27.1304194232387,0.000988,"***"
"Chao1","ClimateZone","Aw","Csb",0,69.0940968374953,19.0623117411096,119.125881933881,0.000196,"***"
"Chao1","ClimateZone","Aw","Cwb",0,-37.21441401626,-105.02166667388,30.5928386413604,0.915,"ns"
"Chao1","ClimateZone","Aw","Dfa",0,274.70748046921,242.421348802749,306.993612135671,3.86e-08,"****"
"Chao1","ClimateZone","Aw","Dfb",0,124.472611858993,65.8115979539175,183.133625764069,3.86e-08,"****"
"Chao1","ClimateZone","Aw","Dfc",0,-61.6058744928113,-95.6585151011823,-27.5532338844403,7.49e-08,"****"
"Chao1","ClimateZone","Aw","Dwb",0,102.287487328726,24.0645962724903,180.510378384961,0.000676,"***"
"Chao1","ClimateZone","Aw","Dwc",0,78.1605266448945,40.9402763858603,115.380776903929,3.86e-08,"****"
"Chao1","ClimateZone","Aw","EF",0,-191.451103336526,-231.683706844726,-151.218499828327,3.86e-08,"****"
"Chao1","ClimateZone","Aw","ET",0,-157.639180304294,-199.125661611912,-116.152698996676,3.86e-08,"****"
"Chao1","ClimateZone","BSh","BSk",0,-76.8596919246358,-153.4730684187,-0.246315430571968,0.0482,"*"
"Chao1","ClimateZone","BSh","BWh",0,-84.120034452495,-239.078218137922,70.8381492329323,0.923,"ns"
"Chao1","ClimateZone","BSh","BWk",0,-49.8469986064602,-195.681856229114,95.9878590161931,1,"ns"
"Chao1","ClimateZone","BSh","Cfa",0,117.307396284933,47.0420978371452,187.572694732722,8.08e-07,"****"
"Chao1","ClimateZone","BSh","Cfb",0,55.3026366168691,-14.8144902691117,125.41976350285,0.351,"ns"
"Chao1","ClimateZone","BSh","Csa",0,-70.8767905434118,-185.04818239802,43.2946013111962,0.788,"ns"
"Chao1","ClimateZone","BSh","Csb",0,120.807295196361,40.6464766325138,200.968113760208,1.99e-05,"****"
"Chao1","ClimateZone","BSh","Cwb",0,14.4987843426054,-77.8072329361692,106.80480162138,1,"ns"
"Chao1","ClimateZone","BSh","Dfa",0,326.420678828075,255.958124156256,396.883233499895,3.86e-08,"****"
"Chao1","ClimateZone","BSh","Dfb",0,176.185810217859,90.3738537941379,261.997766641579,3.87e-08,"****"
"Chao1","ClimateZone","BSh","Dfc",0,-9.89267613394583,-81.181943526015,61.3965912581234,1,"ns"
"Chao1","ClimateZone","BSh","Dwb",0,154.000685687591,53.7939094791394,254.207461896043,1.13e-05,"****"
"Chao1","ClimateZone","BSh","Dwc",0,129.87372500376,57.0182218331676,202.729228174352,1.05e-07,"****"
"Chao1","ClimateZone","BSh","EF",0,-139.737904977661,-214.177408589272,-65.29840136605,4.61e-08,"****"
"Chao1","ClimateZone","BSh","ET",0,-105.925981945428,-181.050581406473,-30.8013824843837,0.000118,"***"
"Chao1","ClimateZone","BSk","BWh",0,-7.26034252785917,-149.657086424878,135.13640136916,1,"ns"
"Chao1","ClimateZone","BSk","BWk",0,27.0126933181755,-105.398030111636,159.423416747987,1,"ns"
"Chao1","ClimateZone","BSk","Cfa",0,194.167088209569,159.497127907554,228.837048511584,3.86e-08,"****"
"Chao1","ClimateZone","BSk","Cfb",0,132.162328541505,97.7936587369975,166.530998346012,3.86e-08,"****"
