"ClimateZone","level","value","N","Freq","n1","PresentIn","n2","PresentIn (as Hub)"
"Af","Family","Rubrobacteraceae",1,0.1667,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF",6,"Af+BSk+Cfa+Csb+Dfb+Dwc"
"Af","Family","Xanthomonadaceae",1,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Af+Csb+Dwc"
"Af","Genus","unassigned",4,0.6667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Af","Genus","Rhodoplanes",1,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Af+Cfb+Csa+Csb+Dfc+Dwb"
"Af","Genus","Rubrobacter",1,0.1667,12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF",6,"Af+BSk+Cfa+Csb+Dfb+Dwc"
"Af","Species","unassigned",6,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Kingdom","Bacteria",15,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Phylum","Proteobacteria",7,0.4667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Phylum","Actinobacteria",5,0.3333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Phylum","Acidobacteria",2,0.1333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Am+Aw+BSk+Cfb+Csa+Csb+Dfa+Dfb+Dwb+Dwc+EF"
"Am","Phylum","Nitrospirae",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Am","Class","Betaproteobacteria",4,0.2667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+Am+Aw+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Am","Class","Deltaproteobacteria",3,0.2,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Am+Aw+Csa+Dfa+Dwb+Dwc+ET"
"Am","Class","Thermoleophilia",3,0.2,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Am+Aw+Csa+Csb+Dfb+Dfc+Dwb+Dwc"
"Am","Class","Actinobacteria",2,0.1333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Am+Cfa+Csa+Csb+Dfa+Dfb+Dwc+EF+ET"
"Am","Class","Acidobacteria-5",1,0.0667,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",3,"Am+Aw+Dfa"
"Am","Class","Nitrospira",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Am","Class","unassigned",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Dfa+EF"
"Am","Order","unassigned",4,0.2667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Am+Aw+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+Dwc+EF+ET"
"Am","Order","Gaiellales",3,0.2,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Csb+Dwc"
"Am","Order","Actinomycetales",2,0.1333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",9,"Am+Cfa+Csa+Csb+Dfa+Dfb+Dwc+EF+ET"
"Am","Order","Myxococcales",2,0.1333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Csa+Dfa+Dwb+ET"
"Am","Order","MND1",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Af+Am+Aw+Csa+Csb+Dfb+Dfc+Dwc"
"Am","Order","Nitrospirales",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Am","Order","SC-I-84",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Dfa"
"Am","Order","Syntrophobacterales",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Family","unassigned",8,0.5333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Family","Gaiellaceae",3,0.2,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Csb+Dwc"
"Am","Family","0319-6A21",1,0.0667,13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",2,"Am+Aw"
"Am","Family","Myxococcaceae",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Family","Polyangiaceae",1,0.0667,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",1,"Am"
"Am","Family","Syntrophobacteraceae",1,0.0667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Am","Genus","unassigned",15,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Am","Species","unassigned",15,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Kingdom","Bacteria",14,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Phylum","Proteobacteria",6,0.4286,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Phylum","Acidobacteria",3,0.2143,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Am+Aw+BSk+Cfb+Csa+Csb+Dfa+Dfb+Dwb+Dwc+EF"
"Aw","Phylum","Actinobacteria",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Phylum","Nitrospirae",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Aw","Phylum","Verrucomicrobia",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Aw+Cfa+Cfb+EF"
"Aw","Phylum","unassigned",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Aw+Dfa"
"Aw","Class","unassigned",4,0.2857,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Dfa+EF"
"Aw","Class","Betaproteobacteria",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Af+Am+Aw+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF"
"Aw","Class","Deltaproteobacteria",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",7,"Am+Aw+Csa+Dfa+Dwb+Dwc+ET"
"Aw","Class","Thermoleophilia",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Am+Aw+Csa+Csb+Dfb+Dfc+Dwb+Dwc"
"Aw","Class","Acidobacteria-5",1,0.0714,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",3,"Am+Aw+Dfa"
"Aw","Class","Alphaproteobacteria",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+EF+ET"
"Aw","Class","Nitrospira",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Aw","Class","Pedosphaerae",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Aw+Cfa+Cfb"
"Aw","Order","unassigned",5,0.3571,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Am+Aw+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+Dwc+EF+ET"
"Aw","Order","Gaiellales",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Csb+Dwc"
"Aw","Order","MND1",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Af+Am+Aw+Csa+Csb+Dfb+Dfc+Dwc"
"Aw","Order","Myxococcales",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Csa+Dfa+Dwb+ET"
"Aw","Order","Nitrospirales",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"Am+Aw+Cfb+Dfa+Dwc+EF"
"Aw","Order","Pedosphaerales",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Aw+Cfa+Cfb"
"Aw","Order","Rhodospirillales",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"Aw+Csa+Csb+Dfa+ET"
"Aw","Order","Syntrophobacterales",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Family","unassigned",7,0.5,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Family","Gaiellaceae",2,0.1429,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",4,"Am+Aw+Csb+Dwc"
"Aw","Family","0319-6A21",1,0.0714,13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",2,"Am+Aw"
"Aw","Family","Ellin515",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Aw+Cfa+Cfb"
"Aw","Family","Myxococcaceae",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Family","Rhodospirillaceae",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"Aw+Csb+Dfa"
"Aw","Family","Syntrophobacteraceae",1,0.0714,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"Am+Aw"
"Aw","Genus","unassigned",14,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"Aw","Species","unassigned",14,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Kingdom","Bacteria",12,1,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Phylum","Bacteroidetes",4,0.3333,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",10,"BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+EF+ET"
"BSk","Phylum","Acidobacteria",2,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",11,"Am+Aw+BSk+Cfb+Csa+Csb+Dfa+Dfb+Dwb+Dwc+EF"
"BSk","Phylum","Actinobacteria",2,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",14,"Af+Am+Aw+BSk+Cfa+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Phylum","Planctomycetes",2,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+Dfa+EF"
"BSk","Phylum","Proteobacteria",2,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Class","Cytophagia",3,0.25,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+Cfa+Csa"
"BSk","Class","Alphaproteobacteria",2,0.1667,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",12,"Af+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfc+Dwb+EF+ET"
"BSk","Class","Acidimicrobiia",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"BSk+Csb+Dfc+EF+ET"
"BSk","Class","Chloracidobacteria",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"BSk+EF"
"BSk","Class","Phycisphaerae",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"BSk+Dfa"
"BSk","Class","Planctomycetia",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+Dfa+EF"
"BSk","Class","Rubrobacteria",1,0.0833,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF",6,"Af+BSk+Cfa+Csb+Dfb+Dwc"
"BSk","Class","Saprospirae",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"BSk+Cfa+Cfb+Dfa+Dwb+ET"
"BSk","Class","Solibacteres",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"BSk+Cfb+Csb+Dfa+Dfb+Dwc"
"BSk","Order","Cytophagales",3,0.25,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+Cfa+Csa"
"BSk","Order","Acidimicrobiales",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",5,"BSk+Csb+Dfc+EF+ET"
"BSk","Order","Pirellulales",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"BSk+Dfa"
"BSk","Order","RB41",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",2,"BSk+EF"
"BSk","Order","Rhizobiales",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",8,"Af+BSk+Cfa+Cfb+Csa+Csb+Dfc+Dwb"
"BSk","Order","Rhodobacterales",1,0.0833,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET",1,"BSk"
"BSk","Order","Rubrobacterales",1,0.0833,14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF",6,"Af+BSk+Cfa+Csb+Dfb+Dwc"
"BSk","Order","Saprospirales",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"BSk+Cfa+Cfb+Dfa+Dwb+ET"
"BSk","Order","Solibacterales",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",6,"BSk+Cfb+Csb+Dfa+Dfb+Dwc"
"BSk","Order","WD2101",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",1,"BSk"
"BSk","Family","Cytophagaceae",3,0.25,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",3,"BSk+Cfa+Csa"
"BSk","Family","unassigned",3,0.25,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",15,"Af+Am+Aw+BSk+Cfa+Cfb+Csa+Csb+Dfa+Dfb+Dfc+Dwb+Dwc+EF+ET"
"BSk","Family","Bradyrhizobiaceae",1,0.0833,15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET",1,"BSk"
